code_uic;ville;villegare;region;departement;lat;lng
87172874;Fépin;FEPIN GARE;REGION CHAMPAGNE-ARDENNE;Ardennes;50.0234644;4.7266156
87172353;Carignan;CARIGNAN GARE;REGION CHAMPAGNE-ARDENNE;Ardennes;49.6285736;5.1684754
87172122;Aubrives;AUBRIVES GARE;REGION CHAMPAGNE-ARDENNE;Ardennes;50.1044507;4.7616512
87172080;Revin;REVIN GARE;REGION CHAMPAGNE-ARDENNE;Ardennes;49.938756;4.642536
87172049;Bogny-sur-Meuse;BOGNY SUR MEUSE GARE;REGION CHAMPAGNE-ARDENNE;Ardennes;49.8583117;4.7632317
87172023;Nouzonville;NOUZONVILLE GARE;REGION CHAMPAGNE-ARDENNE;Ardennes;49.8120125;4.7428155
87171751;Saint-Erme-Outre-et-Ramecourt;SAINT ERME GARE;REGION CHAMPAGNE-ARDENNE;Aisne;49.5269865;3.8576502
87171348;Bazoches;;;Aisne;49.30518;3.6163588
87171256;Montbré;;;Marne;49.1942075;4.0388482
87164798;La Plaine Stade de France - Saint-Denis - Aubervilliers;LA PLAINE VOYAGEURS GARE;REGION DE PARIS-NORD;Seine-Saint-Denis;48.91839;2.36257
87159947;Ker Lann;BRUZ HALTE DE KERLANN;REGION BRETAGNE;Ille-et-Vilaine;48.0429857;-1.7398306
87146217;Saint-Nabord;SAINT NABORD GARE;REGION LORRAINE;Vosges;48.0461722;6.5818945
87144428;Pouxeux;POUXEUX GARE;REGION LORRAINE;Vosges;48.1039421;6.5810266
87144329;Lesseux - Frapelle;;;Vosges;48.2898717;7.0767025
87144311;Rozières-sur-Mouzon;;;Vosges;48.1208921;5.7054886
87142364;Andilly;;;;;
87142273;Donjeux;DONJEUX P GARE;REGION CHAMPAGNE-ARDENNE;Haute-Marne;48.3658544;5.1482245
87141788;Pompey;POMPEY GARE;REGION LORRAINE;Meurthe-et-Moselle;48.77304;6.13061
87141598;Tantonville;;;Meurthe-et-Moselle;48.4838433;6.129105
87141564;Pulligny - Autrey;;;Meurthe-et-Moselle;48.5360716;6.1374765
87141556;Pierreville;;;Meurthe-et-Moselle;48.5488838;6.1241409
87141291;Neufchâteau;NEUFCHATEAU GARE;REGION LORRAINE;Vosges;48.3583428;5.6904018
87141200;Einvaux;EINVAUX GARE;REGION LORRAINE;Meurthe-et-Moselle;48.5034859;6.3932959
87141085;Champigneulles;CHAMPIGNEULLES P GARE;REGION LORRAINE;Meurthe-et-Moselle;48.73499;6.16913
87141044;Toul;TOUL P GARE;REGION LORRAINE;Meurthe-et-Moselle;48.679018;5.880615
87118158;Romilly-sur-Seine;ROMILLY SUR SEINE GARE;REGION DE PARIS-EST;Aube;48.514433;3.728887
87116772;Crécy-la-Chapelle;CRECY EN BRIE LA CHAPELLE GARE;REGION DE PARIS-EST;Seine-et-Marne;48.859391;2.905748
87116640;Crouy-sur-Ourcq;CROUY SUR OURCQ GARE;REGION DE PARIS-EST;Seine-et-Marne;49.091821;3.063081
87116178;Sainte-Colombe Septveilles;SAINTE COLOMBE SEPTVEILLES GARE;REGION DE PARIS-EST;Seine-et-Marne;48.52959;3.25602
87116020;Ozoir-la-Ferrière;OZOIR LA FERRIERE GARE;REGION DE PARIS-EST;Seine-et-Marne;48.770720;2.689841
87113860;Gargan;GARGAN GARE;REGION DE PARIS-EST;Seine-Saint-Denis;48.908159;2.517109
87113712;Val de Fontenay;VAL DE FONTENAY GARE RER/SNCF;REGION DE PARIS-EST;Val-de-Marne;48.854238;2.489097
87113514;Gagny;GAGNY P GARE;REGION DE PARIS-EST;Seine-Saint-Denis;48.883125;2.527106
87485060;Marans;;;Charente-Maritime;46.30433;-1.00127
87700146;Danjoutin;;;Territoire de Belfort;47.61750;6.86919
87721845;Allières;;;;;
87613240;Auzits-Aussibals;;;;;
87491589;Blaye;;;;;
87447250;Chef-du-Pont-Ste-Mère;;;;;
87215657;Domfessel;;;;;
87641829;Évaux-les-Bains;;;;;
87316463;Fontaine-Lavaganne;;;;;
87345462;Fressies;;;;;
87413526;Grainville-Ymauville;;;;;
87681320;Grigny-Val-de-Seine;;;;;
87297069;Jussy;;;;;
87249789;La Ferrière;;;;;
87413534;Les Ifs;;;;;
87715227;Les Longevilles-Rochejean;;;;;
87694406;Maison-Dieu (Yonne);;;;;
87316497;Moliens;;;;;
87694661;Palinges;;;;;
87473355;Ploeuc-L'Hermitage;;;;;
87645432;Polminhac;;;;;
87272203;Pont-l'Évêque-sur-Oise;;;;;
87710723;Portes-de-Vesoul;;;;;
87584458;Sauveboeuf;;;;;
87613497;Viazac;;;;;
87184408;Méroux;;;Territoire de Belfort;47.58659;6.89903
87742262;Toulon Sainte-Musse;;REGION PROVENCE ALPES COTE D'AZUR;Var;;
87784793;Mont-Louis - La Cabanasse;MONT LOUIS LA CABANASSE GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.5020902;2.1131379
87784785;Planès;PLANES GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.5009185;2.1369269
87784744;Thuès les Bains;THUES LES BAINS GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.5288009;2.249094
87784561;Ille-sur-Têt;ILLE SUR TET GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.6682396;2.6242863
87784520;Saint-Féliu-d'Avall;SAINT FELIU D AVALL GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.6772874;2.7378217
87784512;Le Soler;LE SOLER GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.6787626;2.7930798
87784256;Collioure;COLLIOURE GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.5269437;3.0782319
87784173;Rivesaltes;RIVESALTES GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.7664405;2.86789
87784009;Perpignan;PERPIGNAN GARE;REGION LANGUEDOC-ROUSSILLON;Pyrénées-Orientales;42.696292;2.879779
87781583;Le Bousquet-d'Orb;LE BOUSQUET D ORB GARE;REGION LANGUEDOC-ROUSSILLON;Hérault;43.6912097;3.1689379
87781260;Vias;VIAS GARE;REGION LANGUEDOC-ROUSSILLON;Hérault;43.315653;3.4253562
87781005;Béziers;BEZIERS GARE;REGION LANGUEDOC-ROUSSILLON;Hérault;43.336330;3.218873
87775866;Le Grau-du-Roi;LE GRAU DU ROI GARE;REGION LANGUEDOC-ROUSSILLON;Gard;43.5371273;4.140338
87775841;Saint-Laurent-d'Aigouze;SAINT LAURENT D AIGOUZE GARE;REGION LANGUEDOC-ROUSSILLON;Gard;43.6392883;4.1930703
87775833;Aimargues;AIMARGUES GARE;REGION LANGUEDOC-ROUSSILLON;Gard;43.6786107;4.2082933
87775825;Le Cailar;LE CAILAR GARE;REGION LANGUEDOC-ROUSSILLON;Gard;43.6834141;4.2354236
87775544;Saint-Julien les Fumades;;;Gard;;
87775510;Gammal;;;Gard;;
87775213;Génolhac;GENOLHAC GARE;REGION LANGUEDOC-ROUSSILLON;Gard;44.3471626;3.9516407
87775171;La Bastide - Saint-Laurent-les-Bains;LA BASTIDE ST LAURENT LES BAINS GARE;REGION LANGUEDOC-ROUSSILLON;Lozère;44.5934829;3.9042849
87775072;Saint-Césaire;SAINT CESAIRE GARE;REGION LANGUEDOC-ROUSSILLON;Gard;43.8133863;4.3276399
87775023;Beaucaire;BEAUCAIRE GARE;REGION LANGUEDOC-ROUSSILLON;Gard;43.80209;4.6470865
87773424;Lunel-Viel;LUNEL VIEL GARE;REGION LANGUEDOC-ROUSSILLON;Hérault;43.6811729;4.0937398
87765503;Cavaillon;CAVAILLON GARE;REGION PROVENCE ALPES COTE D'AZUR;Vaucluse;43.834554;5.043613
87765438;Saint-Saturnin-lès-Avignon;SAINT SATURNIN D AVIGNON P GARE;REGION PROVENCE ALPES COTE D'AZUR;Vaucluse;43.9531783;4.9352794
87765412;Montfavet;MONTFAVET GARE;REGION PROVENCE ALPES COTE D'AZUR;Vaucluse;43.932635;4.873943
87765206;Sorgues - Châteauneuf-du-Pape;SORGUES CHATEAUNEUF DU PAPE GARE;REGION PROVENCE ALPES COTE D'AZUR;Vaucluse;44.0053909;4.8756182
87764308;Pierrelatte;PIERRELATTE GARE;REGION RHONE-ALPES;Drôme;44.374719;4.703783
87763250;Aspres-sur-Buëch;ASPRES SUR BUECH GARE;REGION PROVENCE ALPES COTE D'AZUR;Hautes-Alpes;44.519428;5.7545655
87761783;Crest;CREST GARE;REGION RHONE-ALPES;Drôme;44.7301546;5.0160968
87761742;Poliénas;POLIENAS GARE;REGION ALPES;Isère;45.256006;5.4735849
87761726;Vinay;VINAY GARE;REGION ALPES;Isère;45.20797;5.41005
87761650;Romans - Bourg-de-Péage;ROMANS BOURG DE PEAGE GARE;REGION RHONE-ALPES;Drôme;45.048857;5.049800
87761130;Saint-Vallier sur Rhône;SAINT VALLIER SUR RHONE GARE;REGION RHONE-ALPES;Drôme;45.186395;4.814390
87761106;Saint-Rambert-d'Albon;SAINT RAMBERT D ALBON P GARE;REGION RHONE-ALPES;Drôme;45.297797;4.810849
87757757;Le Bosquet;LE BOSQUET HALTE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.5515285;6.9816599
87757740;La Frayère;LA FRAYERE HALTE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.5581088;6.9720902
87757732;Ranguin;RANGUIN P GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.5691636;6.9693134
87757674;Antibes;ANTIBES GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.585784;7.119498
87757666;Juan les Pins;JUAN LES PINS GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.570896;7.111440
87757625;Cannes;CANNES GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.553839;7.019682
87757583;Théoule-sur-Mer;THEOULE SUR MER GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.5134929;6.9367978
87757526;Saint-Raphaël;SAINT RAPHAEL VALESCURE GARE;REGION PROVENCE ALPES COTE D'AZUR;Var;43.423560;6.769083
87757500;Fréjus;FREJUS GARE;REGION PROVENCE ALPES COTE D'AZUR;Var;43.432032;6.732941
87756833;Breil-sur-Roya;BREIL SUR ROYA GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.944039;7.5163276
87756825;Sospel;SOSPEL GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.876545;7.453788
87756809;L'Escarène;L ESCARENE GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.8397674;7.3517085
87756494;Menton Garavan;MENTON GARAVAN GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.785202;7.517297
87756486;Menton;MENTON GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.774444;7.493300
87756395;Cap-d'Ail;CAP D AIL GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.7205382;7.3943362
87756361;Villefranche-sur-Mer;VILLEFRANCHE SUR MER GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-Maritimes;43.707061;7.314129
87756312;Hippodrome-de-la-côte-d'azur;;;;;
87755363;Puget-Ville;PUGET VILLE GARE;REGION PROVENCE ALPES COTE D'AZUR;Var;43.283085;6.1384483
87755264;La Seyne - Six-Fours;LA SEYNE TAMARIS SUR MER P GARE;REGION PROVENCE ALPES COTE D'AZUR;Var;43.116959;5.876966
87755223;Bandol;BANDOL GARE;REGION PROVENCE ALPES COTE D'AZUR;Var;43.140344;5.750118
87753764;Salon-de-Provence;SALON GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.639061;5.088569
87753715;Sénas;SENAS GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.7409571;5.0733645
87753657;Arles;ARLES GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.684853;4.632030
87753558;Sausset-les-Pins;SAUSSET LES PINS GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.332864;5.110001
87753491;Croix Sainte;CROIX SAINTE GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.4088317;5.0196445
87753459;Port-de-Bouc;PORT DE BOUC GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.4071317;4.9846006
87753202;Saint-Chamas;SAINT CHAMAS GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.5511577;5.0402963
87753004;Miramas;MIRAMAS GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.580704;5.000264
87751701;Saint-Marcel;SAINT MARCEL GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.28818;5.4671155
87751602;L'Estaque;L ESTAQUE GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.363628;5.3213598
87751438;Simiane-Collongue;SIMIANE GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.434747;5.426148
87751420;Gardanne;GARDANNE GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.455992;5.463332
87751370;Meyrargues;MEYRARGUES GARE;REGION PROVENCE ALPES COTE D'AZUR;Bouches-du-Rhône;43.6440076;5.5395738
87751321;Manosque - Gréoux-les-Bains;MANOSQUE GREOUX LES BAINS GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-de-Haute-Provence;43.8231945;5.7933241
87751206;Sisteron;SISTERON GARE;REGION PROVENCE ALPES COTE D'AZUR;Alpes-de-Haute-Provence;44.1902025;5.9465888
87747519;Le Pont-de-Claix;PONT DE CLAIX GARE;REGION ALPES;Isère;45.1251549;5.6998669
87747287;Voiron;VOIRON GARE;REGION ALPES;Isère;45.364037;5.595054
87746875;Vallorcine;VALLORCINE GARE;REGION ALPES;Haute-Savoie;46.0324983;6.9326694
87746768;Les Bossons;LES BOSSONS GARE;REGION ALPES;Haute-Savoie;45.9067455;6.8391969
87746750;Taconnaz;TACONNAZ HALTE;REGION ALPES;Haute-Savoie;45.8992065;6.8258755
87746701;Chedde;CHEDDE GARE;REGION ALPES;Haute-Savoie;45.9263464;6.7197662
87746248;Groisy - Thorens-Glières;GROISY THORENS LA CAILLE GARE;REGION ALPES;Haute-Savoie;46.0111205;6.17568
87746115;Albens;ALBENS GARE;REGION ALPES;Savoie;45.785946;5.9483418
87745679;Évian-les-Bains;EVIAN LES BAINS P GARE;REGION ALPES;Haute-Savoie;46.397915;6.577457
87745588;Machilly;MACHILLY P GARE;REGION ALPES;Haute-Savoie;46.2512825;6.3282335
87745380;Pougny - Chancy;POUGNY CHANCY GARE;REGION ALPES;Ain;46.1446674;5.9613614
87745000;Bellegarde-sur-Valserine;BELLEGARDE (AIN) GARE;REGION ALPES;Ain;46.109425;5.823483
87743757;Tenay - Hauteville;TENAY HAUTEVILLE GARE;REGION ALPES;Ain;45.9222096;5.5016101
87743328;Villereversure;VILLEREVERSURE GARE;REGION ALPES;Ain;46.1944145;5.3977089
87741777;Landry;LANDRY GARE;REGION ALPES;Savoie;45.5741713;6.7338182
87741645;Albertville;ALBERTVILLE GARE;REGION ALPES;Savoie;45.672977;6.383167
87741504;Virieu-le-Grand - Belley;VIRIEU LE GRAND BELLEY GARE;REGION ALPES;Ain;45.8482817;5.6536162
87741496;Les Abrets - Fitilieu;LES ABRETS FITILIEU GARE;REGION ALPES;Isère;45.5421091;5.5754876
87741470;Le Pont-de-Beauvoisin;PONT DE BEAUVOISIN GARE;REGION ALPES;Isère;45.524636;5.680772
87741447;La Bridoire;;;;;
87741421;Aiguebelette-le-Lac;AIGUEBELETTE LE LAC GARE;REGION ALPES;Savoie;45.5363048;5.8131468
87741132;Aix-les-Bains le Revard;AIX LES BAINS LE REVARD GARE;REGION ALPES;Savoie;45.688161;5.909371
87741116;Chindrieux;CHINDRIEUX GARE;REGION ALPES;Savoie;45.8034376;5.8468876
87734723;Vorey;VOREY GARE;REGION AUVERGNE;Haute-Loire;45.1829093;3.911422
87734442;Lezoux;LEZOUX GARE;REGION AUVERGNE;Puy-de-Dôme;45.8212175;3.385986
87734087;Pont-du-Château;;;;;
87734343;Chapeauroux;CHAPEAUROUX GARE;REGION AUVERGNE;Lozère;44.8380008;3.741923
87734269;Brioude;BRIOUDE GARE;REGION AUVERGNE;Haute-Loire;45.3006493;3.3786344
87734251;Arvant;ARVANT GARE;REGION AUVERGNE;Haute-Loire;45.3653797;3.3106747
87734244;Brassac-les-Mines - Sainte-Florine;BRASSAC LES MINES STE FLORINE GARE;REGION AUVERGNE;Puy-de-Dôme;45.414246;3.330167
87734087;Pont-du-Château;;REGION AUVERGNE;Puy-de-Dôme;45.7885543;3.2377829
87731828;Lachaud Curmilhac;LACHAUD CURMILHAC GARE;REGION AUVERGNE;Haute-Loire;45.1228045;3.6104913
87726901;Saint-Étienne Carnot;SAINT ETIENNE CARNOT GARE;REGION RHONE-ALPES;Loire;45.446976;4.385317
87726851;Saint-Jodard;SAINT MARTIN SAIL LES BAINS GARE;REGION RHONE-ALPES;Loire;45.8857125;4.125231
87726828;Le Coteau;LE COTEAU P GARE;REGION RHONE-ALPES;Loire;46.023984;4.086248
87726760;Aurec-sur-Loire;AUREC GARE;REGION AUVERGNE;Haute-Loire;45.3711611;4.1983439
87726729;Firminy;FIRMINY P GARE;REGION RHONE-ALPES;Loire;45.391625;4.286430
87726703;La Ricamarie;LA RICAMARIE P GARE;REGION RHONE-ALPES;Loire;45.4041516;4.360686
87726331;Rive-de-Gier;RIVE DE GIER GARE;REGION RHONE-ALPES;Loire;45.524324;4.606648
87726232;La Fouillouse;LA FOUILLOUSE GARE;REGION RHONE-ALPES;Loire;45.4977675;4.3170839
87726208;Veauche - Saint-Galmier;SAINT GALMIER VEAUCHE GARE;REGION RHONE-ALPES;Loire;45.565928;4.293438
87725895;Échirolles;ECHIROLLES HALTE;REGION ALPES;Isère;45.153022;5.718943
87725812;St Jean sur Veyle;;;;;
87725721;Pontanevaux;PONTANEVAUX LA CHAPELLE GARE;REGION BOURGOGNE FRANCHE-COMTE;Saône-et-Loire;46.2130321;4.7728891
87725689;Mâcon;MACON GARE;REGION BOURGOGNE FRANCHE-COMTE;Saône-et-Loire;46.302572;4.824887
87723767;Marlieux - Châtillon;MARLIEUX CHATILLON GARE;REGION RHONE-ALPES;Ain;46.0638765;5.0731097
87723759;Villars-les-Dombes;VILLARS LES DOMBES GARE;REGION RHONE-ALPES;Ain;46.004206;5.028404
87723734;Saint-André-de-Corcy;SAINT ANDRE DE CORCY GARE;REGION RHONE-ALPES;Ain;45.925911;4.948846
87723577;La Valbonne;LA VALBONNE GARE;REGION RHONE-ALPES;Ain;45.849225;5.124911
87723361;Chandieu Toussieu;;;;;
87723197;Lyon Part Dieu;LYON PART DIEU GARE TGV;REGION RHONE-ALPES;Rhône;45.760559;4.859355
87722579;Estressin;ESTRESSIN GARE;REGION RHONE-ALPES;Isère;45.540285;4.868273
87722546;Sérézin-du-Rhône;SEREZIN DE LA TOUR EX GARE;REGION RHONE-ALPES;Rhône;45.627160;4.818060
87722264;Vernaison;VERNAISON GARE;REGION RHONE-ALPES;Rhône;45.6456478;4.8132908
87721829;Chamelet;CHAMELET GARE;REGION RHONE-ALPES;Rhône;45.9816414;4.5069346
87721753;Châtillon d'Azergues;CHATILLON D AZERGUES GARE;REGION RHONE-ALPES;Rhône;45.8751815;4.6451164
87721746;Civrieux-d'Azergues;CIVRIEUX D AZERGUES GARE;REGION RHONE-ALPES;Rhône;45.8591831;4.7182413
87721563;Fleurieux-sur-l'Arbresle;FLEURIEUX SUR L ARBRESLE GARE;REGION RHONE-ALPES;Rhône;45.8449944;4.6603815
87721555;Lentilly;LENTILLY GARE;REGION RHONE-ALPES;Rhône;45.821630;4.667103
87721530;Charbonnières-les-Bains;CHARBONNIERES LES BAINS GARE;REGION RHONE-ALPES;Rhône;45.782142;4.735912
87721480;Dardilly Les Mouilles;;REGION RHONE-ALPES;Rhône;45.7967409;4.7600288
87721456;Saint-Romain-de-Popey;SAINT ROMAIN DE POPEY GARE;REGION RHONE-ALPES;Rhône;45.8616053;4.5423351
87721415;Chazay - Marcilly;CHAZAY MARCILLY GARE;REGION RHONE-ALPES;Rhône;45.8729618;4.7252221
87721290;Quincieux;QUINCIEUX TREVOUX GARE;REGION RHONE-ALPES;Rhône;45.9068815;4.7785643
87721266;Albigny - Neuville;VILLEVERT NEUVILLE GARE;REGION RHONE-ALPES;Rhône;45.874921;4.832874
87721225;Collonges - Fontaines;COLLONGES FONTAINES GARE;REGION RHONE-ALPES;Rhône;45.8291102;4.8466136
87721159;Lyon Saint-Paul;LYON ST PAUL GARE;REGION RHONE-ALPES;Rhône;45.766010;4.827057
87718841;Arc-et-Senans;ARC ET SENANS GARE;REGION BOURGOGNE FRANCHE-COMTE;Doubs;47.0303516;5.7767843
87718528;L'Hôpital-du-Grosbois;L HOPITAL DU GROS BOIS GARE;REGION BOURGOGNE FRANCHE-COMTE;Doubs;47.1691016;6.2130861
87718510;Mamirolle;MAMIROLLE GARE;REGION BOURGOGNE FRANCHE-COMTE;Doubs;47.1998712;6.1617411
87718429;Deluz;DELUZ GARE;REGION BOURGOGNE FRANCHE-COMTE;Doubs;47.2925132;6.199733
87718411;Novillars;NOVILLARS GARE;REGION BOURGOGNE FRANCHE-COMTE;Doubs;47.2839618;6.1327011
87718312;Dannemarie - Velesmes;DANNEMARIE VELESMES GARE;REGION BOURGOGNE FRANCHE-COMTE;Doubs;47.2038599;5.8738348
87718304;Franois;FRANOIS GARE;REGION BOURGOGNE FRANCHE-COMTE;Doubs;47.2273609;5.937498
87718130;Liesle;LIESLE GARE;REGION BOURGOGNE FRANCHE-COMTE;Doubs;47.0587683;5.8208121
87715417;Saint-Laurent-en-Grandvaux;SAINT LAURENT (JURA) GARE;REGION BOURGOGNE FRANCHE-COMTE;Jura;46.5747975;5.9512119
87715383;Chaux-des-Crotenay;LA CHAUX DES CROTENAY GARE;REGION BOURGOGNE FRANCHE-COMTE;Jura;46.6545926;5.9438595
87715151;Sainte-Colombe;SAINTE COLOMBE HALTE;REGION BOURGOGNE FRANCHE-COMTE;Doubs;46.879207;6.2659748
87713834;Saint-Julien - Clénay;SAINT JULIEN CLENAY GARE;REGION BOURGOGNE FRANCHE-COMTE;Côte-d'Or;47.4060132;5.1281864
87713644;Brazey-en-Plaine;BRAZEY EN PLAINE GARE;REGION BOURGOGNE FRANCHE-COMTE;Côte-d'Or;47.1314549;5.2121276
87713636;Aiserey;AISEREY GARE;REGION BOURGOGNE FRANCHE-COMTE;Côte-d'Or;47.170501;5.1582447
87713073;Blaisy-Bas;BLAISY BAS GARE;REGION BOURGOGNE FRANCHE-COMTE;Côte-d'Or;47.3734427;4.7410755
87712604;Ouges;OUGES GARE;REGION BOURGOGNE FRANCHE-COMTE;Côte-d'Or;47.2559157;5.0727895
87696534;Luzy;LUZY (NIEVRE) GARE;REGION AUVERGNE;Nièvre;46.7940793;3.9693245
87696484;Decize;DECIZE GARE;REGION AUVERGNE;Nièvre;46.837362;3.467274
87696302;Chantenay-Saint-Imbert;CHANTENAY ST IMBERT GARE;REGION AUVERGNE;Nièvre;46.7283203;3.1720842
87696229;Fourchambault;FOURCHAMBAULT GARE;REGION AUVERGNE;Nièvre;47.0189684;3.0873673
87696088;Briare;BRIARE GARE;REGION DE PARIS-SUD-EST;Loiret;47.6464312;2.7337154
87694737;La Clayette - Baudemont;LA CLAYETTE BAUDEMONT GARE;REGION BOURGOGNE FRANCHE-COMTE;Saône-et-Loire;46.2881469;4.2984195
87694596;Brion - Laizy;BRION LAIZY P GARE;REGION BOURGOGNE FRANCHE-COMTE;Saône-et-Loire;46.9085776;4.2069898
87694448;La Roche-en-Brenil;;;Côte-d'Or;;
87694364;Saint-Léger-sur-Dheune;SAINT LEGER SUR DHEUNE GARE;REGION BOURGOGNE FRANCHE-COMTE;Saône-et-Loire;46.8484526;4.6286039
87691394;La Marche;LA MARCHE HALTE;REGION AUVERGNE;Nièvre;47.1396975;3.0395468
87686006;Paris Gare de Lyon Hall 1 & 2;PARIS LYON GARE;REGION DE PARIS-SUD-EST;Paris;48.844888;2.373520
87684415;Malesherbes;MALESHERBES GARE;REGION DE PARIS-SUD-EST;Loiret;48.2934325;2.4012177
87684290;Gien;GIEN GARE;REGION DE PARIS-SUD-EST;Loiret;47.699088;2.636205
87684274;Nogent-sur-Vernisson;NOGENT SUR VERNISSON GARE;REGION DE PARIS-SUD-EST;Loiret;47.8527938;2.7375773
87684233;Dordives;DORDIVES GARE;REGION DE PARIS-SUD-EST;Loiret;48.1471796;2.7628787
87684191;Bagneaux-sur-Loing;BAGNEAUX SUR LOING GARE;REGION DE PARIS-SUD-EST;Seine-et-Marne;48.2304802;2.7033327
87683789;Avallon;AVALLON GARE;REGION DE PARIS-SUD-EST;Yonne;47.4957553;3.9124463
87683706;Voutenay;;;Yonne;47.5613477;3.7803454
87683656;Accolay;;;Yonne;;
87683557;Monéteau - Gurgy;MONETEAU GURGY GARE;REGION DE PARIS-SUD-EST;Yonne;47.8507856;3.5798071
87682443;Vulaines-sur-Seine - Samoreau;VULAINES SUR SEINE SAMOREAU GARE;REGION DE PARIS-SUD-EST;Seine-et-Marne;48.4305468;2.7531008
87682278;Moret - Veneux-les-Sablons;MORET VENEUX LES SABLONS GARE;REGION DE PARIS-SUD-EST;Seine-et-Marne;48.37838;2.79941
87682187;Savigny-le-Temple - Nandy;SAVIGNY BOIS D ARQUEIL GARE;REGION DE PARIS-SUD-EST;Seine-et-Marne;48.595519;2.583678
87682161;Cesson;CESSON GARE;REGION DE PARIS-SUD-EST;Seine-et-Marne;48.56563;2.59380
87681619;Villabé;VILLABE GARE;REGION DE PARIS-SUD-EST;Essonne;48.592637;2.461572
87681486;Maisse;MAISSE GARE;REGION DE PARIS-SUD-EST;Essonne;48.393040;2.393120
87681411;Mennecy;MENNECY GARE;REGION DE PARIS-SUD-EST;Essonne;48.5709075;2.4331650
87681247;Le Vert de Maisons;LE VERT DE MAISONS P GARE;REGION DE PARIS-SUD-EST;Val-de-Marne;48.78934;2.43148
87681155;Maisons-Alfort - Alfortville;MAISONS ALFORT ALFORTVILLE P GARE;REGION DE PARIS-SUD-EST;Val-de-Marne;48.802071;2.426977
87677104;Les Deux Jumeaux;HENDAYE PLAGE GARE;REGION POITOU-CHARENTES AQUITAINE;Pyrénées-Atlantiques;43.3699568;-1.7643532
87673673;Louhossoa;;;Pyrénées-Atlantiques;43.3057578;-1.3624626
87673319;Ondres;ONDRES GARE;REGION POITOU-CHARENTES AQUITAINE;Landes;43.5685809;-1.4571793
87673202;Dax;DAX P GARE;REGION POITOU-CHARENTES AQUITAINE;Landes;43.720472;-1.050301
87672725;Oloron-Sainte-Marie;OLORON STE MARIE GARE;REGION POITOU-CHARENTES AQUITAINE;Pyrénées-Atlantiques;43.1947669;-0.6122826
87672386;Urt;URT GARE;REGION POITOU-CHARENTES AQUITAINE;Pyrénées-Atlantiques;43.4993785;-1.3005564
87672212;Artix;ARTIX GARE;REGION POITOU-CHARENTES AQUITAINE;Pyrénées-Atlantiques;43.3931062;-0.5701881
87672113;Montaut Bétharram;MONTAUT BETHARRAM GARE;REGION POITOU-CHARENTES AQUITAINE;Pyrénées-Atlantiques;43.1269731;-0.1982813
87671487;Ygos-Saint-Saturnin;YGOS GARE;REGION POITOU-CHARENTES AQUITAINE;Landes;43.9781851;-0.7361528
