Alpes-Maritimes,43.704556,7.261904,"Sacoche pour ordinateur, photo, vido",186
Alpes-Maritimes,43.704556,7.261904,"Sacoche ventrale, banane",194
Alpes-Maritimes,43.704556,7.261904,"Sacs de couchage, duvet",33
Alpes-Maritimes,43.704556,7.261904,Sige auto,6
Alpes-Maritimes,43.553839,7.019682,Skateboard,15
Alpes-Maritimes,43.704556,7.261904,"Skis, btons de ski",2
Alpes-Maritimes,43.704556,7.261904,"Support de donnes (CD, DVD, etc.)",4
Alpes-Maritimes,43.704556,7.261904,Tablette tactile,31
Alpes-Maritimes,43.704556,7.261904,"Tablette tactile protge (tui, housse)",105
Alpes-Maritimes,43.704556,7.261904,Tente,20
Alpes-Maritimes,43.704556,7.261904,"Titre, livret d'pargne",2
Alpes-Maritimes,43.553839,7.019682,Tlphone portable,1235
Alpes-Maritimes,43.704556,7.261904,"Tlphone portable protg (tui, coque,)",353
Alpes-Maritimes,43.704556,7.261904,"Tlviseur, magntoscope, lecteur DVD, radio",3
Alpes-Maritimes,43.704556,7.261904,Trottinette,24
Alpes-Maritimes,43.704556,7.261904,"Valise, sac sur roulettes",1850
Alpes-Maritimes,43.704556,7.261904,Violon,5
Alpes-Maritimes,43.553839,7.019682,Vlo,37
Ardennes,49.767915,4.724952,"Appareil audio portable (lecteur de CD, baladeur MP3, iPod, ... )",1
Ardennes,49.767915,4.724952,"Appareil photo, camscope/camras et accessoires",2
Ardennes,49.767915,4.724952,"Appareils audio portables (lecteur de CD, baladeur MP3, iPod, etc. )",1
Ardennes,49.767915,4.724952,Appareils auditifs,1
Ardennes,49.767915,4.724952,Argent liquide / Espces,2
Ardennes,49.767915,4.724952,"Article de papterie, stylo, classeur",1
Ardennes,49.767915,4.724952,Autres appareils et accessoires lectroniques,4
Ardennes,49.767915,4.724952,"Autres articles de sport, de loisirs ou de camping",3
Ardennes,49.767915,4.724952,Autres divers,5
Ardennes,49.767915,4.724952,Autres vtements,2
Ardennes,49.767915,4.724952,"Bonnet, chapeau",1
Ardennes,49.767915,4.724952,"Carte d'identit, passeport, permis de conduire",1
Ardennes,49.767915,4.724952,Carte de crdit,3
Ardennes,49.767915,4.724952,"Casque (vlo, moto)",1
Ardennes,49.767915,4.724952,"Chane, collier",2
Ardennes,49.767915,4.724952,"Cls, porte-cls",7
Ardennes,49.767915,4.724952,"Doudou, peluche",1
Ardennes,49.767915,4.724952,Guitare,1
Ardennes,49.767915,4.724952,"Landau, poussette d'enfants",1
Ardennes,49.767915,4.724952,Lunettes,6
Ardennes,49.767915,4.724952,Lunettes en tui,2
Ardennes,49.767915,4.724952,"Manteau, veste, blazer, parka, blouson, cape",1
Ardennes,49.767915,4.724952,Montre,3
Ardennes,49.767915,4.724952,"Ordinateur, ordinateur portable, notebook",4
